"review_num","ASIN","customer_id","customer_name","title","date","review_rating","content"
B07DR5816K__18,B07DR5816K,R5MX531YU2USD,Shelton Needham,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on December 16, 2024","5.0 out of 5 stars","I've been using the Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment for a few weeks now, and I'm absolutely in love with it. This CC cream does an excellent job of neutralizing redness and evening out my skin tone. The tiger grass (centella asiatica) is soothing and helps calm any irritation or inflammation on my skin.

The added SPF 30 is a great bonus, providing sun protection without feeling heavy or greasy. The cream has a light, pleasant scent and blends seamlessly into my skin, leaving a natural, dewy finish. It's perfect for those no-makeup days when I want my skin to look fresh and healthy.

Overall, this product has become a staple in my skincare routine. If you're looking for a color-correcting treatment that also offers skincare benefits, I highly recommend giving this one a try!"
B07DR5816K__19,B07DR5816K,RQVU2XSHO1DR1,Amazon Customer,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on December 16, 2024","5.0 out of 5 stars","I have purchased this product multiple times. It blends perfectly into the skin and creates a nice, natural finish that you can wear with or without makeup."
B07DR5816K__2,B07DR5816K,RP455CRJSW34K,Ly,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on January 15, 2025","5.0 out of 5 stars",Not too greasy and good moisturizer. The skin feel good after usage. It’s very effective on any type of skin.
B07DR5816K__20,B07DR5816K,R2F2IX8D897BEI,A,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on December 14, 2024","5.0 out of 5 stars",Works well
B07DR5816K__21,B07DR5816K,RSMLOOHD5YM83,Parker Maples,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on December 14, 2024","5.0 out of 5 stars",This is a life changing product. I am a guy with a very red face that has never went away and this product has made me look normal.
B07DR5816K__22,B07DR5816K,R1H5NRN2DHY96H,Kara,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on December 12, 2024","5.0 out of 5 stars","I have had a time trying to find something, ANYTHING, to cover my rosacea flare ups for the past two years - this works great. Times down the red flush so perfectly and sets the base so that my tinted moisturizer gives me a wonderful finish!"
B07DR5816K__23,B07DR5816K,R1EST4OQTW10TC,AJ,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on December 12, 2024","5.0 out of 5 stars",ABSOLUTELY love this product!! So helpful for my redness
B07DR5816K__24,B07DR5816K,R3IDPGGXLJUJRZ,Arturo,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on December 11, 2024","5.0 out of 5 stars","This stuff is great! I am a barber and I cut my hair weekly and shave regularly. I have sensitive skin and when I shave I experience a lot of redness for hours even after a cut/shave. I apply this stuff and it is instantly gone in seconds and lasts all day. The Cica also is proven to provide healing while the green cancels out the red color on your skintone. It is very small but the product is thick and feels like a paste, you want to get just a tiny amount and spot treat it on the red areas. I will continue using and I do recommend, but I do wish the price would either come down or give us more product for the high amount that it costs. All-in-all the product is great."
B07DR5816K__25,B07DR5816K,R12C5HLMPBD0O,Christopher Pedersen,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on December 8, 2024","5.0 out of 5 stars","This stuff is fantastic. I'm a man that sometimes gets a pimple here or there. Occassionly I'll slip up and try to pop one and it gets all red and I don't want to leave my apartment. Take today for example, I tried to pop a pimple that had been bothering me but probably wasn't noticeable to other people. Oh well, just won't go out tonight. Well, this chick hit me up on Tinder and wants me to take her out tonight! Oh shoot... well I dabbed a little Dr. Jart on the red spot, and its not nearly as noticeable. Its still there, but it isn't BRIGHT RED anymore, its just slightly pink and blends in with my surrounding skin tone, its not super noticeable anymore and I don't feel embarassed about going out tonight. Its best to just not pick at things, but if you do, this product is a great fallback. Who knows, maybe I end up marrying this chick tonight. If I do we'll have to name our kid Doctor Jart."
B07DR5816K__26,B07DR5816K,R17YG2JVWQSXN7,Michelle Speed,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on December 6, 2024","2.0 out of 5 stars","The product on goes on green as expected, however it quickly becomes white on the skin, so much so that I had to wash it off."
B07DR5816K__27,B07DR5816K,R2YXC0VWGME8XD,Rebecca,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on November 30, 2024","2.0 out of 5 stars",It's green and turns a light skin shade. But provides hardly any coverage. Once rubbed into the skin it disappeared. Might as well just use makeup. Or IT Cosmetics bye bye redness has been the best I've tried.
B07DR5816K__28,B07DR5816K,R2OIIAC7FRMV1D,Ari Chandler,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on November 29, 2024","5.0 out of 5 stars",Love this stuff!
B07DR5816K__29,B07DR5816K,RD9QBT1OHXPMV,Susan,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on November 27, 2024","5.0 out of 5 stars","I actually got this as a sample from a major makeup retailer. I came back here to purchase it. It has a green tint which helps to cancel out the redness. I will use this and powder over it with pressed powder and my daughter said my skin looked “airbrushed.” It is highly moisturizing, so if you have oily skin you may not like this. But, for redness I highly recommend this."
B07DR5816K__3,B07DR5816K,R36JP4010M781M,ME,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on January 14, 2025","4.0 out of 5 stars","I have only used once, but it worked okay. I used it in a few areas that didn't have a lot of redness and later in the day, my face had a slightly greenish tint. If you get this, I would use in targeted places. I have very sensitive skin and it didn't seem to irritate my face, didn't seem to dry out my face, and make-up applied over it went on smoothly. Pat the product in and allow to fully soak in/dry before applying anything on top of it. Please keep in mind I have only used it once."
B07DR5816K__30,B07DR5816K,R2JSOAW22N17A3,Angela Miller,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on November 27, 2024","5.0 out of 5 stars","I didn’t think it was going to work at first because my face was red for about 45 seconds after I put it on, but by the time I washed my hands and looked up, it looked like I had full coverage foundation on. This stuff really neutralizes redness and I love that it is SPF 30. Give it a try!"
B07DR5816K__31,B07DR5816K,RQTOTYW30VSQ4,Leila,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on November 27, 2024","3.0 out of 5 stars","While it’s a great concept, but this cream/treatment only suitable for people with snow white, pale ghost skin tone.
I am light complexion with cool tone but when I put it in, I look pale green to the point that people think I don’t feel well. The only way I could make it work. It’s when I apply half of the pan of my Mac bronzer on my skin lol."
B07DR5816K__32,B07DR5816K,R36AGGETESGGUP,Vanessa,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on November 26, 2024","5.0 out of 5 stars",As a natural freckled redhead I love this product. I don’t even need foundation when I use it. It evens out my redness without covering up my freckles. Some say that it makes them look ghostly but it’s doesn’t do that for me. It dries down to a Porcelain finish.
B07DR5816K__33,B07DR5816K,R36FLFI9DAX0Y8,Sydne Grimes,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on November 25, 2024","2.0 out of 5 stars","This product left my face greasy. It slightly helped cover redness. However, once I applied makeup, there wasn’t much coverage. I prefer the ELF green color corrector camo concealer and it is a much better price."
B07DR5816K__34,B07DR5816K,R2CUDWOQ0NCVXZ,Leah Romo,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on November 24, 2024","5.0 out of 5 stars",This stuff is amazing! Covers my redness so good.
B07DR5816K__35,B07DR5816K,RSB6EA4RHWMKE,Amy,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on November 23, 2024","3.0 out of 5 stars",I have really red cheeks and been trying to find someone to really cover up and make my skin even looking. After seeing others I was excited. It got some red but not all. It made it a bit less but not what I was hoping. A bit disappointed. I had to use quite alot for what the after look shows and know I will be going through this fast. Probably will not buy again.
B07DR5816K__36,B07DR5816K,R2MUON9RZZWFAB,Barbara Lee,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on November 22, 2024","4.0 out of 5 stars",It’s a bit expensive for the amount you get.
B07DR5816K__37,B07DR5816K,R6H0V30HUQDTK,Kris Morgan-George,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on November 21, 2024","2.0 out of 5 stars","Unlike other reviews, which was why I bought it, I get no red coverage at all. It it as greasy as Vaseline and doesn't stay where I put it. It gathers into wrinkles and creases where I didn't put it. Rosecea shines through no matter how thick I try to put it on, but it doesn't work like that. I do however think it might have a medicinal effect over time as the redness overall seems less after a night of wearing. But I definitely can't use during the day."
B07DR5816K__38,B07DR5816K,R2A11TQ1FZAWTO,Solomiia Nebozhuk,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on November 19, 2024","4.0 out of 5 stars","I love this product, it does help a lot with redness.
But the picture& video from the main page isn’t really true.( that’s why minus 1 star) Yes it does hide the imperfections and does a great job, but not to this level .You ll need to add thick coverage on top to make it look similar .
The bottle is tiny , but it looks like you don’t need much per use, which is nice.
Anyway, I’d still recommend it. I have acne scars and rosacea and so far this is the best solution when I need to be in public."
B07DR5816K__39,B07DR5816K,R18IW2UEW1MLZL,Amber Harden,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on November 17, 2024","4.0 out of 5 stars",It is very pale looking on. I also don't like the smell 😒 but I gave this 4 stars because it does what it's supposed to.
B07DR5816K__4,B07DR5816K,R2QAE4TCV6KK6M,Kristen A. Cahill,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on January 12, 2025","5.0 out of 5 stars",I've tried a lot of different brands for color correcting my redness and is the best yet. It's creamy moisturizing and really cancels out the redness in my skin. Highly recommend.
B07DR5816K__40,B07DR5816K,R1JAXQQ1H0LRLO,L. Schmidt,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on November 17, 2024","4.0 out of 5 stars","So this does cause your overall look to pale a bit, but: my makeup around my eyes does not look as thick as it usually does. That’s where my redness is the issue. I am happy with it, just have to tinker a bit more with my makeup/foundation and highlighters. I applied my moisturizer, sunscreen and primer before using this. Dabbed spots that needed and help at the end of putting all makeup on."
B07DR5816K__41,B07DR5816K,R256XNYSTQCZSV,Margaret Bonaparte,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on November 13, 2024","3.0 out of 5 stars",It does what it says it will do. It also settled in my pores after a while and looked awful. I don't care for the smell either and since it's on my face I can't get away from it.
B07DR5816K__42,B07DR5816K,R1XGCJP2VCNMLD,A.,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on November 13, 2024","5.0 out of 5 stars","I love this product! As someone with rosacea I always struggle with ways to combat redness. This cream has helped me do just that without having to cake on foundation or cover-up! It goes on green, but as you rub it into your skin the cream turns more beige/tan. I will say, this product works best if your skin is already hydrated/moisturized. If you have dry skin or don't put on moisturizer before applying, I imagine the blend would not be as easy. I typically wash my face, add a moisturizer, put on Dr. Jart, and continue with my makeup routine."
B07DR5816K__43,B07DR5816K,R1S4OOKWZVDMQV,mv,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on November 11, 2024","5.0 out of 5 stars","Pleasantly surprised that the product works as intended, when used properly. Covers up redness and provides good coverage even after exercise. It did not shift/melt at all after a 4 mile run! Just be sure to pat it on evenly and don’t use liquid foundation. It does leave you looking pale, so follow up with a powder foundation or setting powder and bronzer to add back some color. Doesn’t feel like you’re wearing anything!"
B07DR5816K__44,B07DR5816K,R1V3QGARPPI6NR,Patricia Jakubisin,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on November 10, 2024","5.0 out of 5 stars","I recently a sample from somewhere and I was impressed so ordered the big jar. Well, the jar isn’t all that Big, but this works to cover my pores and redness prior to makeup. Will keep this in rotation. Easy to use, little odor, works fast, is lightweight and covers well."
B07DR5816K__45,B07DR5816K,R3NG2YF5PGLKE,Dawn,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on November 9, 2024","3.0 out of 5 stars",Definitely not the help that I was hoping it would be. It’s really greasy and stings my skin when I put it on. Maybe I’m allergic.
B07DR5816K__46,B07DR5816K,R25TH5IUK5LUWG,H Brooks,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on October 31, 2024","4.0 out of 5 stars","The product was good quality, it just didn't work for my redness. I haven't been able to find a color correcting treatment that does work for me, yet. I'm not saying you shouldn't try it, my skin is just VERY difficult! It didn't cause any rashes or reactions, it just didn't particularly work for ME."
B07DR5816K__47,B07DR5816K,R641UJQJLC57H,Gina,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on October 30, 2024","5.0 out of 5 stars",Covers the redness and age spots.
B07DR5816K__48,B07DR5816K,R2RIPIVGS3VTMZ,InHouston,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on October 27, 2024","5.0 out of 5 stars","I mix a tiny amount with under-eye concealer and with my foundation. It not only seems to take away the ‘redness’ on my fair skin, it adds a wonderful consistency to the other products! I’m happy."
B07DR5816K__49,B07DR5816K,R2KFM6PVEIDM10,Kindle Customer,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on October 27, 2024","1.0 out of 5 stars",This product didn't cover the redness like the videos showed. It didn't cover mine at all and made it worse.
B07DR5816K__5,B07DR5816K,R2BVZ27JZJL912,I use this as everyday foundation I’m obsessed with it and I’m really strict on my reviews 😂 I love love love this because it’s very hard for me to actually find a foundation to match my skin tone!,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on January 10, 2025","5.0 out of 5 stars",""
B07DR5816K__50,B07DR5816K,R1EOVP6DX2MV56,Diana,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on October 26, 2024","2.0 out of 5 stars","From all the social media posts, I was expecting much more out of this product. I have redness on my cheeks, some days worse than others, so I'm game to try new products to cover it. This Dr. Jart+ Tiger Grass Color Corrector was just okay for me, and it's too pricey to be mediocre. I would say it dulls down the red just a bit, but it's not a miracle product, even with a few coats. I do like that this Dr. Jart+ cream has SPF."
B07DR5816K__51,B07DR5816K,R3HCOGJQCSPKXM,VioletV,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on October 26, 2024","5.0 out of 5 stars","I found out about this product by asking a friend of mine who has fabulous skin...what do you use? Dr. Jart's! That's all. So I got it and use it every day - it smooths out my skin, no more uneven tone. Now I am getting people asking me - what do you use? Dr. Jart's!"
B07DR5816K__52,B07DR5816K,R855G4VMYC4BY,catherine,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on October 25, 2024","5.0 out of 5 stars",I wear it every day under makeup or by itself. It makes my skin look great!!
B07DR5816K__53,B07DR5816K,R3PLJD33Y6DSEV,snoopylover,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on October 25, 2024","5.0 out of 5 stars",Works well on redness
B07DR5816K__54,B07DR5816K,R2D4ML222DMG4X,Luke Ging,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on October 24, 2024","4.0 out of 5 stars","I have veryyy sensitive and red skin (I’m talking people used point out how red I was daily). This product has been a life saver! Most foundations I’ve tried end up being too cakey or just don’t match my tone well enough and look unnatural.
This essentially takes the place of any foundation in my morning routine. I put it on shortly after moisturizing and it blends to look very natural. It feels like nothing on my skin and actually sets in pretty well to hold up good against sweat at times. I have found that it lasts usually all day without much issue (8 am - 10 pm for me), but can occasionally get dry spots. I have acne prone skin and have noticed small breakouts that could be from this product, but they are usually rare and could just be from something else in my routine.

Some tips:
Be careful not to put too much as it can make you too pale, I usually layer a little concealer on after and it helps even out the tone as well. Be aware that I would only recommend this to very pale skinned people, anyone with a little tint to their skin might find this looking VERY pale on them."
B07DR5816K__55,B07DR5816K,R31E1SFSYD2B3I,Carissa,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on October 22, 2024","5.0 out of 5 stars","I have very pale skin and my entire face is an uneven skin tone (red). Here’s my thoughts and suggestions:

-It covers redness well but if you’re having a bad acne day, don’t depend on this entirely. You may need to partner it with concealer.
-Make sure your skin is hydrated before applying.
-You can use a damp beauty blender to apply.
-A little goes a long way.
-I apply moisturizer first, then the cream. If you’re feeling fancy, you can still powder your face and apply bronzer, blush, and highlighter.
-I don’t recommend using LIQUID bronzer/blush/highlighter on top of the cream. The cream will lift off when you try to blend them together.
-It covers freckles well, too. I like to take a q-tip and uncover mine, so that’s why you see them in my photo.
-It literally lasts the entire day. ALL DAY!
-I like to apply MAC fix it setting spray after I apply the cream and powder my face because it “melts” the cream, evens it out, and gives you a more healthy, natural look. It’s the only setting spray I’ve used that does this. Without it the cream you might look dry and patchy, even if you applied moisturizer first."
B07DR5816K__56,B07DR5816K,R2OYEQIEH7DIYC,Megan mac,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on October 19, 2024","2.0 out of 5 stars",Cakes up in cracks and pores but does cover redness
B07DR5816K__57,B07DR5816K,R1LYJFJA09B5VK,Bess,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on October 19, 2024","4.0 out of 5 stars","It works fantastic! It takes a few times to figure out the ""correct"" amount. It stays a little tacky when you use too much. But it stays all day, looks great, and feels good."
B07DR5816K__58,B07DR5816K,RYKVTA5M2KCKR,Tess Trinci,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on October 18, 2024","5.0 out of 5 stars","If you have not tried this you need to - it is amazing at covering skin discoloration but is still light , does not feel heavy or get cakey . Amazing product!"
B07DR5816K__59,B07DR5816K,R20OVGHLB3H1L,Leslie Boosh,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on October 17, 2024","5.0 out of 5 stars","The first time I bought this, I was hesitant because of the price and not sure if I wanted to spend the money only to find out I didn’t like it. But now, almost two years later, I’ve found I use it more often than not! I have Postural Orthostatic Tachycardia Syndrome and my face flushes bright red very easily, especially after a long day of work, so I like wearing something to hide the red. I was a foundation user for a long time but since I’ve started using this, I’ve gradually stopped using foundation completely. I find that it sits and lasts better than even my favorite foundation. It took me a little while to find the right amount to use because if you use too much, it’s definitely not the right color. But this is truly a little-goes-a-long-way product and it corrects my redness just enough to look natural. I usually apply it after doing a full skincare routine because it sits best on moisturized skin. Because you truly don’t need a lot, it ends up being a very cost effective product in the long run. I bought my first bottle in December 2022 and now I can’t go back. I went for a smaller bottle this time just because of how long it lasts. I’ll wear it either on its own or sometimes I’ll put a light layer of powder on top to seal it, but with just a little bit of product it stays well for hours and looks very natural, at least in my case! Even if my skin isn’t flushed, I’ll use it to spot certain areas to even everything out. Great to have on hand and I never travel without it."
B07DR5816K__6,B07DR5816K,RP13S4PBBSYS7,Amazon Customer,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on January 9, 2025","5.0 out of 5 stars","it works wonders, my mom also tried it and she loved it, now she is using it as well"
B07DR5816K__60,B07DR5816K,R18OJ5B359X2K1,Tony,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on October 15, 2024","5.0 out of 5 stars",Just a bit goes a long way. I suffer from redness and this cream helped me significantly.
B07DR5816K__61,B07DR5816K,R27B443NBPSGHC,Karina,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on October 14, 2024","5.0 out of 5 stars","gorgeous cream, very cool for the skin, I recommend it to everyone"
B07DR5816K__62,B07DR5816K,R2GINFG0WBAWZT,jacqueline,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on October 13, 2024","5.0 out of 5 stars","For anybody who doesn’t love this product, you may be doing it wrong. I use it as a final step in my morning skin care routine. Like right after my last all over moisturizer I take a tiny bit on the tip of my finger and dab against my red spots. Very thin layer. Just dab dab dab the cream away until the color has lightened to match your tone.

If you don’t like how light it is or if it’s not spreading the way you want, you’ve put on too much!"
B07DR5816K__63,B07DR5816K,RNJ1VHCWATZ0G,MLH73,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on October 13, 2024","5.0 out of 5 stars",It gave my skin an even tone that looked very natural.
B07DR5816K__64,B07DR5816K,R3ET881SB5HYQR,Daniel,Dr.Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 | cc cream | Korean Skin Care,"Reviewed in the United States on October 13, 2024","5.0 out of 5 stars","This'll last me a long time since it's mainly for spot correcting red spots/pimple scarring. It does leave a white cast but that's cause it's meant to cover red spots. I've had this for over a year and I've barely used any, in a good way cause I only have to use so little."
