"review_num","ASIN","customer_id","customer_name","title","date","review_rating","content"
B083QCJPDD__24,B083QCJPDD,RWRURMU73N3BC,^ _ ^,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on June 21, 2024","5.0 out of 5 stars","This is my second purchase of the Beauty of Joseon Centella Asiatica Calming Mask.

My experiences with this:
It does calm my face and it is moisturizing.
It doesn't burn or irritate my sensitive skin.
I like that it has little or no overpowering or noticeable scent even after I am done with the mask.
After I remove it from my face my face is not sticky where i have to wash my face before sleeping
I like the paper that the mask is on because it makes it easier to open up the mask from the packet and put it on my face.
I like the its a 10 pack and that is a value. I get my husband another brand face mask and its sold in single packets only so its really inconvenient to remember to order them.
These masks is so good that i would definitely look into trying their other products."
B083QCJPDD__25,B083QCJPDD,R3U50IM6P64JWH,Amazon Customer,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on May 9, 2024","5.0 out of 5 stars",These face masks leave your skin feeling sooo smooth and fresh! I use these once a week and I let the product absorb on my skin. I apply a bit of moisturizer after and I am good to go. I recommend using them before going to bed! Korean skincare has been a game changer for me!
B083QCJPDD__26,B083QCJPDD,R7DC07KORBR29,Amazon Customer,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on May 4, 2024","5.0 out of 5 stars","It's a very good pack. I had a lot of stuff on my face, but after using this pack, it became smoother. So I think I will continue to use this pack. Thank you to the person who created a good product."
B083QCJPDD__27,B083QCJPDD,R979OD9FFS1L2,Angelica,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on April 9, 2024","5.0 out of 5 stars","My skin is always asking for hydration and this masks really answers it's prayers. There is no smell from what I can trll. Performs really well in my opinion, because I havr sensitive skin and this mask is supposed to relieve that. My skin looks nice and plump and doest burn from dehydration. So I font get flaky skin the next day. I use one every 4 days. No need for every day."
B083QCJPDD__28,B083QCJPDD,R1W10UAHH4D4N4,Kim Thai,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on March 26, 2024","5.0 out of 5 stars","This face mask is amazing! It leaves my skin feeling incredibly smooth and soft, and it has a soothing effect that I love. I also enjoy putting it in the fridge for a refreshing, chilling effect that feels amazing on my skin. Highly recommend!"
B083QCJPDD__29,B083QCJPDD,RJY4NO2QW32PV,Nasiriyah,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on March 24, 2024","5.0 out of 5 stars",I really like these masks. I need to buy more.
B083QCJPDD__3,B083QCJPDD,RHPGO6ZD9PHT2,Rachelle Keller,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on December 31, 2024","3.0 out of 5 stars",They are calming and have great ingredients. But they do not fit well on your face. Low price but will not repurchase.
B083QCJPDD__30,B083QCJPDD,R32JX9RQWBJSFU,Carol Moody,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on March 11, 2024","5.0 out of 5 stars","Feels nice on face, easy to use"
B083QCJPDD__31,B083QCJPDD,R286I9F1ET590W,Katherine,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on February 11, 2024","5.0 out of 5 stars","Calmed my skin when I was irritated aside from the face mask it has a lot of left over serum and you can save it if you want
I would recommend and will be buying again soon"
B083QCJPDD__32,B083QCJPDD,RHYORMTNEN318,B@thelake,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on February 8, 2024","5.0 out of 5 stars",A nice mask for sensitive skin. Pleasant smell.
B083QCJPDD__33,B083QCJPDD,R3GAO810F3AOD3,Hannah Stevey,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on January 6, 2024","5.0 out of 5 stars",I love these masks. I truly feel like they do soothe my skin when I breakout especially if you use a toner before using the mask
B083QCJPDD__34,B083QCJPDD,R174S3VZ5LBUXZ,T. M. Sorenson,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on December 24, 2023","5.0 out of 5 stars","These are a must keep for me. They fit my face PERFECTLY, moisturize, no weird scent, don't dry out, and come in such a large pack. My ride or die is the Dr jart ceremide mask, but these work so well for such a better price point. These more focus on the redness of my skin and a bit of moisturizing."
B083QCJPDD__35,B083QCJPDD,RKWLL7494C95Z,TC,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on December 10, 2023","5.0 out of 5 stars",The redness of my skin subsided after one use! This is magic
B083QCJPDD__36,B083QCJPDD,R16E3LT6EQUU2L,Serena Song,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on November 30, 2023","5.0 out of 5 stars",Like it!!!
B083QCJPDD__37,B083QCJPDD,RJUV6O3SLJ04I,edita,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on October 30, 2023","5.0 out of 5 stars",Love that mask..I'm using the mask first thing in the morning and after flowing all morning routine..my skin is glowing and look so fresh... definitely recommend
B083QCJPDD__38,B083QCJPDD,R3NH6RRGVDP9FQ,Amazon Customer,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on October 25, 2023","5.0 out of 5 stars","Looking for something that will keep my skin hydrated with international travel. This did the job and it was nice and hydrating. Didn’t cause any irritation even after I removed it and left the serum on. Would absolutely repurchase.

It actually didn’t irritate my skin compared to a Lancôme collagen mask.

Cost friendly."
B083QCJPDD__39,B083QCJPDD,R39XFEV5QT5CW9,Elle,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on October 20, 2023","4.0 out of 5 stars","This product feels really nice. I’ve been using it once a week and it’s really hydrating. The first time I left it on for about 20ish minutes, and felt that my skin was left slightly more hydrated, but nothing a serum couldn’t do. The next time I left the mask on for 30+ minutes and definitely felt that my skin was left more hydrated than before, and it seemed to last well into the next day. Centella is known to be a calming, soothing compound that reduces redness, but I don’t think there is enough of it in this product to get its full benefits. When using a centella mask, I want the highest amount possible to reduce the redness in my skin. However, it is pretty hydrating. I will be trying out other mask brands, but I don’t know if I plan to repurchase this again."
B083QCJPDD__4,B083QCJPDD,R2CKOEWX8N8L4D,redness,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on December 27, 2024","5.0 out of 5 stars","Great hydrating mask. I use it weekly, and my skin looks so fresh and plump after. I am 71 yrs old so my skin is very dry.
No smell. I put it in fridge use it weekly, it’s great for hit days too."
B083QCJPDD__40,B083QCJPDD,RE5SLOZ2ISSD7,Amazon Customer,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on October 10, 2023","5.0 out of 5 stars",Love this mask! Really hydrating and calming for my skin
B083QCJPDD__41,B083QCJPDD,R1R623N1OVFW45,juliana,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on August 3, 2023","1.0 out of 5 stars",I only got 1 sheet mask when it said 10
B083QCJPDD__42,B083QCJPDD,R1UOV87BOML4VJ,Lisa C Frick,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on July 16, 2023","5.0 out of 5 stars","I use sheet masks daily. They are really good at hydrating and nourishing my skin, which is fair and sensitive. I have bought this sheet mask 2-3x and it is honesty my first or second favorite. It is so calming and leaves my skin looking amazing. It reduces redness in my face, too. It’s a high quality mask and $23 for 10 sheets is a steal. There is plenty of product in the envelope so I put it in the fridge and re-use within 24 hours. BOJ also has the best Gua Sha (gwalsa) out there, too, which works well with their products. It’s porcelain and not jade. The shape works better for massaging my face (and body). Highly recommend both. Yes, BOJ is one of my favorite brands. I use several of their products. The essence and dynasty cream are wonderful."
B083QCJPDD__43,B083QCJPDD,R1246TEZ8RG3B6,Elll,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on July 11, 2023","1.0 out of 5 stars","Omg, this mask made my fave red and burn. First time I ever had such issue with a sheet mask"
B083QCJPDD__44,B083QCJPDD,RKMATZGZVIIQM,Blanquita,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on June 16, 2023","5.0 out of 5 stars",Perfecto para piel seca
B083QCJPDD__45,B083QCJPDD,R18JNP0OLZHM6,Nadia,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on June 8, 2023","5.0 out of 5 stars","This product works for me.Nice for oily skin
Help my rough face calm down"
B083QCJPDD__46,B083QCJPDD,R3UG31WNZFJJ1Q,McKenzie,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on June 5, 2023","5.0 out of 5 stars","These sheet masks are hydrating, calm redness and good for barrier support. Good for any skin type. I buy these all the time!"
B083QCJPDD__47,B083QCJPDD,R2LNKLAHKH744P,Monica,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on May 24, 2023","4.0 out of 5 stars",Good product
B083QCJPDD__48,B083QCJPDD,R21QTSPMTPGIOQ,Werr,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on April 20, 2023","5.0 out of 5 stars",Literally so moisturizing. I used one everyday and it low-key cured my acbe
B083QCJPDD__49,B083QCJPDD,RV1TRZUCD7F6,Ava,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on March 24, 2023","5.0 out of 5 stars","In my experience, sheet masks never actually do much good for your skin and are usually just for fun on a girls night in. However, these masks are actually soaked in product and make my skin glow the next day. They really help with dryness caused by tretinoin!"
B083QCJPDD__5,B083QCJPDD,R2APV9XQSU2UW1,lisa l.,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on November 24, 2024","5.0 out of 5 stars","Calming, cooling, gentle, soothing, nourishing, moist, night fitting, like a spa at home ! No artificial crap! I popped it into fridge and applied after I washed and exfoliated… I’m glowing !! (I never write reviews …but I just had to!)"
B083QCJPDD__50,B083QCJPDD,R3N3UZ1JNIDEQC,Kristy Guiette,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on March 2, 2023","5.0 out of 5 stars",My skin has been really irritated and sensitive lately and I use these to calm my skin down a bit and get some relief. They are wonderful!
B083QCJPDD__51,B083QCJPDD,R24A277CWWNGDX,Jennyxu,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on January 11, 2023","4.0 out of 5 stars",So so
B083QCJPDD__52,B083QCJPDD,R3J3ICZ053N8N1,AhhmayzingClaire,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on November 26, 2022","5.0 out of 5 stars","I absolutely love these sheet masks. They are super gentle and calming and leave my skin very plump and moisturized. They are very thin, but they fit my face perfectly. Great for sensitive skin. I like to keep these in my beauty fridge for an even more calming effect."
B083QCJPDD__53,B083QCJPDD,R2GX382Z2F52VZ,Angela Petta,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on November 21, 2022","5.0 out of 5 stars","This is a great form of self care. This hydrating sheet mask is great for all skin types. The serum nourishes, firms, smooths & plumps your complexion. I take the extra serum & apply it to my neck, decollete, & backs of my hands."
B083QCJPDD__54,B083QCJPDD,R1T2HQBWRHCPB6,Jennifer Lin,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on November 6, 2022","1.0 out of 5 stars","Update:
I put in a request to replace this item because of the missing sheet masks. Again, I only received 1 sheet mask instead of 10 for my replacement (see photo of original vs. replacement). Very disappointed. :(
——
I only received a single face sheet despite paying $16.80+ for a set of 10. I am initiating a request to replace my order and will update this review accordingly."
B083QCJPDD__55,B083QCJPDD,R1PVDH9W03OEAM,tapioca,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on September 6, 2022","4.0 out of 5 stars","I’ve used both the individually packaged version and the large pack version of this mask and I remembered the individually packaged one being slightly higher quality. Either way, I like them, even if the mask doesn’t fit perfectly. The serum in the mask is so calming and brightens my skin nicely. It’s moisturizing and works well when I need a pick-me-up. I’ve tried a lot of masks and was surprised that another reviewer said this might be the worst or the second worst made in Korea mask they’ve ever used. I don’t see how! The actual “goo” of the mask works so nicely for me on this one that it’s become one of my favorites."
B083QCJPDD__56,B083QCJPDD,R1NO7IB09MVMKG,User100,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on March 2, 2022","2.0 out of 5 stars","In my first order, the face mask was derived open and there were only six left. There should be 10. The box was completely squeezed. I contacted Amazon and they sent me a replacement immediately. It was delivered in a good status this time. This face mask is (almost) the worst or second worst one among all “made in Korea” face masks I’ve used so far. The mask is too large to fit my face, particularly near nose and mouth. It smells strange. It does not improve my skin after using for three consecutive nights. I may purchase other made in Korea face mask next time."
B083QCJPDD__57,B083QCJPDD,RUIBWMZ7EF4GF,Latha D,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on February 19, 2022","3.0 out of 5 stars",The seal was opened
B083QCJPDD__58,B083QCJPDD,R2Y3XUIO8EVHKS,AW.,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on December 13, 2021","5.0 out of 5 stars","I first got this mask as one mask sample and fell in love. I’m on tretinoin, just moved up to .1% strength so things have been rough in these first few weeks. I could barely touch my skin from irritation. I decided to open my sample and put it on. I wore it for the recommended 20 minutes and afterwards felt immediate relief.

These feel so good, they do what their advertised to do (calm) and they’re very moisturizing.

The only con is how thin they are so you have to be very careful unfolding."
B083QCJPDD__59,B083QCJPDD,R2N6LZ6BSANDTS,Neda,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on November 9, 2021","5.0 out of 5 stars","It was pretty good, felt nice to have on and loved how thin the sheet was. Not exactly my favorite but definitely one nice to have on hand."
B083QCJPDD__6,B083QCJPDD,R34JRHW42ILM5J,Stephanie,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on November 14, 2024","1.0 out of 5 stars","I’m not new to the Korean face masks, and let me tell you, this personally is on of the worst face masks I’ve tried in a long time. To my surprise, this brand is not even popular in Korea. When I went, no one was stocking up on this brand, although I do like their products! Anyways, this mask leaves your face a sticky hot mess. No matter if I use my microdermabrasion before, this formula it leaves a thick sticky residue on your skin. I waited forever to see if it absorbs and it doesn’t. It just sits on the skin. It does not leave my face looking or feeling fresh and hydrated. Would definitely skip/pass on this one. I have combo skin, leaning more dry overall."
B083QCJPDD__60,B083QCJPDD,R21T72B9X8QQY0,Chiara Chavez,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on May 9, 2021","5.0 out of 5 stars","These masks are very thin so I struggle to unfold them, but boy they do exactly what I need them to. Balanced moisture, no irritation to my skin, and no heavy scent"
B083QCJPDD__61,B083QCJPDD,R1GSW1E56O5Q54,Apoteka,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on February 9, 2021","5.0 out of 5 stars","It gives a good feeling of skin firmness, like after a decent spa treatment. Nothing major, but it is somewhat gratifying. I believe there are more effective masks out there, but this will do if you don’t have any alternative."
B083QCJPDD__62,B083QCJPDD,RCHCI2FFRXJ5V,Hamilton George,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United Kingdom on December 19, 2024","4.0 out of 5 stars","Play Video
I use this mask weekly & it calms & hydrates skin. My only criticism of this is that the masks are very small. They don’t fit my forehead very well & seem to be sized for someone with a fairly small face. That said, I just smooth some of the essence from the mask onto the parts it doesn’t reach to & that works just fine for me."
B083QCJPDD__63,B083QCJPDD,R33NN6YSPAC90A,Marlena,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United Kingdom on October 29, 2024","4.0 out of 5 stars","I love these masks. They make my sling feel refresh and moisturised. I only wish there was less plastic involved in packaging of the mask, it would be nice to see more ecofriendly wrapping. Other than that, it’s wonderful."
B083QCJPDD__64,B083QCJPDD,RVBQM1H98AS54,Kardius,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in Mexico on October 28, 2024","1.0 out of 5 stars","Me enviaron solamente 1 unidad, no 10 como está anunciado. El servicio al cliente de Amazon no fue comprensivo cuando llamé a quejarme y pedí que me enviaran las 9 unidades faltantes (dijeron que no) o el reembolso (un proceso demasiado complicado para un artículo tan chico)."
B083QCJPDD__65,B083QCJPDD,R2ORQU2DQIOGWR,Luciana,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in Mexico on October 23, 2024","1.0 out of 5 stars","Compré esa mascarilla que decía que venían 10 unidades y la verdad es que solo vienen 1, me sentí defraudada."
B083QCJPDD__66,B083QCJPDD,R25M74QINCLM88,Cristina Schiopu,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in Sweden on October 15, 2024","5.0 out of 5 stars","Super,super återfuktande! Rekommenderar verkligen detta."
B083QCJPDD__67,B083QCJPDD,R14QQHH81A6OTL,Diana,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in Mexico on October 10, 2024","1.0 out of 5 stars","Por la descripción y comentarios Esperaba una caja con 10 unidades, solo llegó una"
B083QCJPDD__68,B083QCJPDD,R3ILJHRMTO4V6M,Ana,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in France on September 29, 2024","1.0 out of 5 stars",J'ai commandé il y a un mois et ce n'est qu'aujourd'hui que j'ai ouvert le paquet et je n'ai reçu qu'un seul masque...
B083QCJPDD__69,B083QCJPDD,R1GCKD7I1DBNS1,FB,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in Australia on August 1, 2024","1.0 out of 5 stars",Dried and burnt my skin. Had a terrible allergic reaction as well. I would not recommend this at all.
B083QCJPDD__7,B083QCJPDD,R2717HEJ0TS208,Batrav9,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on November 4, 2024","5.0 out of 5 stars","I love these masks. They cool my skin when it's irritated. I feel the effect immediately, and after removing it, my skin was much less red."
B083QCJPDD__70,B083QCJPDD,R3RKWC35HZ9WDS,Montserrat,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in Mexico on June 5, 2024","5.0 out of 5 stars","Me gusta mucho esta mascarilla es muy calmante y fresca, se absorbe bien y te deja suave la piel"
B083QCJPDD__71,B083QCJPDD,R1RA6FCJ7DIQ1H,Cliente de Amazon,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in Mexico on May 1, 2024","2.0 out of 5 stars",El producto es bueno pero la descripción es engañosa. Ya lo había pedido antes y llegó como dice la descripción con 10 unidades en una caja. Lo volví a pedir porque me gustó y esta vez llegó solo una mascarilla suelta.
B083QCJPDD__72,B083QCJPDD,R1F0HLQAIAP559,jose_salazar,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in Mexico on December 5, 2023","2.0 out of 5 stars","El producto es bueno pero la descripción fue engañosa.
La evaluación fue por la descripción"
B083QCJPDD__73,B083QCJPDD,R1HTLRMND9B9GL,Moniek Amen,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in Belgium on November 20, 2023","5.0 out of 5 stars","Such fast delivery from this super great product
So happy with this brand
Best there is"
B083QCJPDD__74,B083QCJPDD,R1N9WEFX2QPHJB,Mathilde Barbaud,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in France on May 9, 2023","5.0 out of 5 stars","Ces masques ont un vrai pouvoir hydratant et apaisant, parfaits pour une utilisation hebdomadaire ou après une exposition promo gee au soleil"
B083QCJPDD__75,B083QCJPDD,R21HL0RFWXNC1I,Mimi,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United Kingdom on December 31, 2022","5.0 out of 5 stars","Bought as part of a birthday gift, arrived very quickly within a day of ordering.

Very soft mask and perfect for sensitive/aged skin. No scent.

I love this brand in general and the mask is no discrepancy. The high levels of cantella caters for those who want a deeply soothing mask for irritated/dry/sensitive/aged skin. Other notable ingredients include Niacinamide, Arginine, Adenosine, pantheon and may root/plant extract which are highly beneficial for all skin types.

I would recommend these masks as a staple in any pampering sessions of skincare lovers gift"
B083QCJPDD__76,B083QCJPDD,R2NKP72YTISA75,Alice B.,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United Kingdom on November 27, 2022","5.0 out of 5 stars","One of the best sheet masks, leaves your skin looking and feeling hydrated and radiant! Amazing, highly recommend!!"
B083QCJPDD__77,B083QCJPDD,R12KYAB2682ZSX,Needcoffee,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United Kingdom on September 13, 2022","5.0 out of 5 stars",I’m in love with this brand! It’s not sticky and leaves skin so soft after use.
B083QCJPDD__8,B083QCJPDD,R3OS9B6XHADF1V,MD,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on November 2, 2024","5.0 out of 5 stars",Love these masks! They are so calming and hydrating and reasonably priced. I got several sets of these already and giving them to all mu female friends as gifts
B083QCJPDD__9,B083QCJPDD,R1DCL6IOO79OP0,Sara,[Beauty of Joseon] Centella Asiatica Calming Mask 10ea,"Reviewed in the United States on October 27, 2024","5.0 out of 5 stars","I love these, they’re great for sensitive skin that tends to flare up with redness. I store these in the fridge and put them on for those extra nice self care days. I like to put them on in the morning after my skincare routine and before doing makeup (I put moisturizer on after having these on, not before). Lots of extra juice to spread onto neck, chest, arms, etc. no overpowering smell or issue with quality control. I recommend these, I got them for a good deal during prime day. I do wish they were cheaper as a whole"
