"review_num","ASIN","customer_id","customer_name","title","date","review_rating","content"
B00OZ63ODA__2,B00OZ63ODA,RYFE4S4162VJ8,JT,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on December 27, 2024","5.0 out of 5 stars","I'm on my 2nd bottle of this AHA/BHA clarifying treatment toner from COSRX. Give it a try,I'm sure u will be pleased that u did."
B00OZ63ODA__20,B00OZ63ODA,R5TE0FW0BP0TI,rosi rmrz,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on September 16, 2023","5.0 out of 5 stars","i love this toner and how soft it made my skin feel! even though the smell isn’t amazing it is tolerable and doesn’t smell bad. This toner is clear and a liquid, i recommend to use cotton pads and start using it once at night, if using in the day wear sunscreen because it does make ur skin sensitive to the sun!"
B00OZ63ODA__21,B00OZ63ODA,R7J5M1BAINHHI,Brandon,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on September 15, 2023","1.0 out of 5 stars","Be alert, everyone.. My product came with someone else fingernail mark uploaded with a pic(9 Oclock direction), the packaging has other products with oily stains, the bottle cap is already wet, and Tsunami inside, someone else lotion/oil creme fingerprint on the product bottle, lastly someone else leftover creme is on the bottleneck part. Be careful. It seems like some of these are being used and getting returned back and forth. Then it gets stored in a hot warehouse."
B00OZ63ODA__22,B00OZ63ODA,R2GZDBBXPSQD9F,Ms snchz,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on September 10, 2023","5.0 out of 5 stars",Love this line of products! I found this by mistake & my skin is looking fantastic!
B00OZ63ODA__23,B00OZ63ODA,RZWA8SQB6PXVO,Aalyia,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on September 10, 2023","5.0 out of 5 stars","I use this toner 3-4x a week when i’m doing my entire exfoliating routine and it’s honesty a great toner this somewhat helped get rid of the bumps on my forehead along with the weird things on the side of my nose. Overall this is a good toner to use but I recommend using only 2 times a week for beginners because you can over exfoliate if you’re using more that just this product, & trust me it’s not that fun. But anyways this is a good product and is a staple in my skincare routine!"
B00OZ63ODA__24,B00OZ63ODA,R1AIX9A07FL1KM,Nicole,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on August 26, 2023","1.0 out of 5 stars",It gave me a skin breakout. I don't recommend it.
B00OZ63ODA__25,B00OZ63ODA,R2B0QE1RF4G4B,Amazon Customer,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on August 10, 2023","3.0 out of 5 stars","I have sensitive combination skin and I noticed zero skin improvement and just felt my skin was better without it. Had no real scent and I did not like the sprayer, I prefer a normal toner and cotton pad. I felt like it just made my skin worse and returned it because of the price."
B00OZ63ODA__26,B00OZ63ODA,R1KQZ94COG9DRK,Crystal Marentes,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on August 6, 2023","2.0 out of 5 stars",I have been using this every morning and night but I haven’t seen a change. My skin still breaks out and the size of my pores seem then same. Hydrated my skin and made it feel nice but it didn’t do what it claimed to
B00OZ63ODA__27,B00OZ63ODA,RFMSL1PFDHFCH,angel shaffer,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on August 6, 2023","5.0 out of 5 stars",I will forever repurchase this! Very plumping and sticky.
B00OZ63ODA__28,B00OZ63ODA,R8I5H2700SQZ3,Fanta Donzo,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on July 23, 2023","5.0 out of 5 stars","It took a couple of days for it to come, but I love it so much. It’s 150 mL, which is 50 mL more than the Snail Mucin Essence and the AHA Power Liquid and I’m guessing it’s about 4-5 inches tall? In my opinion, the spray nozzle is really convenient so you don’t need to use a cotton pad every time you use a toner (it’s optional). When I used it for the first time, it did irritate my skin a tiny bit BUT EVERYONE’S SKIN IS DIFFERENT, so it may have a different effect on other people. Try it for yourself! What I like about it is that every time when you spray it, a generous amount of product comes out so 3-4 sprays is okay. After spraying, I pat it in. Most sources say you can use daily, but I’m starting 3 days a week and building up to daily use to see how my skin reacts.
I’m pretty sure that this toner will be great for people who are trying to exfoliate to remove dead skin cells; however since it has such a low concentration it will take longer to see results. Thank you for the purchase! I hope this review helped!"
B00OZ63ODA__29,B00OZ63ODA,R3FDUYV1HPRMZW,"13207","COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on July 12, 2023","5.0 out of 5 stars",This is a great toner and leaves my face feeling clean
B00OZ63ODA__3,B00OZ63ODA,R2G7Y4477F9PM7,Tess Edgar,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on December 11, 2024","5.0 out of 5 stars","The toner I was using from AcneFree no longer exists, so I looked into K-beauty options, since the US doesn't seem to like toners much ? And the Thayer's one wasn't enough for my acne. So far, so good. It successfully did what the old one did, while also feeling very soothing and no stinging. Will buy again!"
B00OZ63ODA__30,B00OZ63ODA,R2NGSAZ7476GQB,Christian Theuer,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on July 10, 2023","5.0 out of 5 stars",I bought this for myself couple years ago and then my wife started using it last year and has been obsessed. I also saw how her skin has become clearer and healthier after changing her skincare to Cosrx and she’s not turning back.
B00OZ63ODA__31,B00OZ63ODA,R3NUITOVBRZ3WN,E,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on July 7, 2023","5.0 out of 5 stars",It's a great cleansing toner after washing your face. Great for combination skin. Doesn't feel drying at all.
B00OZ63ODA__32,B00OZ63ODA,R11YLJ6B2MHO3L,Rebecca,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on June 23, 2023","5.0 out of 5 stars","I am never without this! I have enlarged pores and blackheads on my nose, also a small patch of seborrheic dermatitis on one side. Using this every other day keeps it in check."
B00OZ63ODA__33,B00OZ63ODA,R37IWGHW96B0C8,Patricia Espiritu,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on May 11, 2023","2.0 out of 5 stars",I tried the product and it seemed to give me more jungle acne. I have really bad genetics and super sensitive and it seemed to make my skin more textured (literally the one thing a toner shouldn't be doing). I stopped using it and it my skin is now better. I've tried so many toners and none of them have been able to get rid of my skin texture. I'm disappointed to see this because people on tiktok like praise this toner.
B00OZ63ODA__34,B00OZ63ODA,R1V621B34HCMKM,Plmmsl,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on April 29, 2023","5.0 out of 5 stars",Mild n no irritation to face
B00OZ63ODA__35,B00OZ63ODA,R3OHYLH8XO3OFA,Lee,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on April 18, 2023","5.0 out of 5 stars","I love this product after switching from COSRX’s honey propolis toner. I use it at night and I would use it in the morning if I weren’t using a vitamin C serum then. This feels like it’s cleaning out my skin impurities, so I’ve really appreciated it. It is moisturizing/misty, and then soaks into your skin so your skin feels dry (but not in a bad way) afterwards, just moisturize as needed afterwards!"
B00OZ63ODA__36,B00OZ63ODA,ROKX3Y9JWM2A7,Elizabeth,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on April 16, 2023","5.0 out of 5 stars",Using this has made my skincare so much easier after a long day. The husband loves it too!
B00OZ63ODA__37,B00OZ63ODA,RTWAU4I0D95QB,Johanson Bombaes,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on April 15, 2023","1.0 out of 5 stars",I really wanted this to work but it Irritated my skin.
B00OZ63ODA__38,B00OZ63ODA,R1OBB7UQ7T5AEC,Alexandra,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on April 7, 2023","1.0 out of 5 stars",Product package wasn’t sealed. And product itself looks used.
B00OZ63ODA__39,B00OZ63ODA,R1MHJLJW1A23RF,Junior,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on April 5, 2023","4.0 out of 5 stars","As usual it takes me a good minute to choose a toner because of my annoying skin. My skin is on the oily side but it is very sensitive to oily skin products. They will dry out my skin , cause irritation and then make me super oily . About 3 weeks in and I haven't had any issues with this toner. I even used it while my skin was slightly irritated by another product . I find myself using a bit on a cotton ball. But it goes on as expected. Doesn't sting or give that drying feeling. it feels like it's cleaning pores, definitely helps with texture. It works, it isn't expensive, it doesn't irritate my skin. Nothing to complain about this product"
B00OZ63ODA__4,B00OZ63ODA,R24N56J8W8QZP,Alannis J.,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on November 17, 2024","2.0 out of 5 stars",I really feel like this product doesn’t do much… maybe I have a fake one? But this product hasn’t exactly aided in any whiteheads I have on my chin and even after using it for a couple months in my daily routine I never noticed a difference. It has good packaging and no obnoxious smell. I just don’t see any kind of benefits with the product. Much better toners out there.
B00OZ63ODA__40,B00OZ63ODA,R1MDYS4DJYVE7P,Nicole,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on March 30, 2023","4.0 out of 5 stars","Tried this AHA/BHA clarifying toner for the first time and started off using it once a day. I don't have oily skin but did not feel like my skin was drying out from it. Due to my skin type, I did start to get a patch of redness & irritation from using it daily because of the acid ingredients, which has happened with other AHA/BHA products. So, I knew this product was working. I just cut back to using it 2 times a week to help with exfoliation. I like the fine mist spray, but I usually spray 2 pumps on my hand and pat onto my face. Then, I layer a different hydrating toner over this one. I prefer applying with my hands instead of a cotton pad/ball b/c I get more of the toner on my face and don't waste the toner trying to soak the cotton ball.

I like how this brand has a medical approach to skincare and that the products tend to be fragrance-free & dye-free, which can irritate skin."
B00OZ63ODA__41,B00OZ63ODA,R1YVLFEAILJA3N,Anisa Iftikhar,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on March 29, 2023","1.0 out of 5 stars",This was effective to my face actually but I was disappointed with the delay in the delivery which make me give low stars. But I highly recommend this product for your face. It's good.
B00OZ63ODA__42,B00OZ63ODA,R1FJAA1YD0G5SI,Amy D.,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on March 28, 2023","3.0 out of 5 stars",Just bc it didn't work for me doesn't mean it won't for you.
B00OZ63ODA__43,B00OZ63ODA,RL4FHY2S8QFJ6,David,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on March 17, 2023","1.0 out of 5 stars",I'm pretty sure I just got water in a spray bottle. No smell and no effects.
B00OZ63ODA__44,B00OZ63ODA,R2CPPFRW27428D,Natalie B,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on March 10, 2023","3.0 out of 5 stars","The product is good for your texture, but runs out so fast..

Not rlly much to say about this product, if your using retinal don’t use it the same night you use the toner since it’s a AHA/BHA product.
It didn’t do WONDERS but didn’t do anything bad.

Overall it’s a neutral product, it’s soft, doesn't irritate, didn’t break me out and got rid of some texture. I use it every other night since I do use retinol, been using for 2 months now.

Then again some products work good for some and bad for others.
I do have sensitive, acne prone, dry skin and it hasn’t done anything bad to my skin so there’s that."
B00OZ63ODA__45,B00OZ63ODA,R5Q3PIGT3MDUI,sarah,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on March 8, 2023","5.0 out of 5 stars",I've been using this about a month and my skin is so much more evenly toned and less red.
B00OZ63ODA__46,B00OZ63ODA,R1D6KWFW6CRIRL,Msia,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on March 6, 2023","5.0 out of 5 stars","Lightweight, soaks right into skin. Doesn’t have any smell to it, refreshing to use."
B00OZ63ODA__47,B00OZ63ODA,R3DY6UDJ52S5BU,Reagan Lo,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on February 28, 2023","2.0 out of 5 stars",I have combination skin and acne scars and I thought this would help even out my redness and pores and stuff but it literally felt like nothing and it reacted badly when I put on other stuff on it. If you want a good bha toner just get the corsx blackhead power one or the Paulas choice toner both of these are wayyy better .They are a little more pricey but its worth it.
B00OZ63ODA__48,B00OZ63ODA,RFUDSY7KZAUFL,Keia Greenwood,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on February 20, 2023","5.0 out of 5 stars",I love this brand and this product is amazing and easy to use for body acne.
B00OZ63ODA__49,B00OZ63ODA,R34WEADO8GYYN6,M. J. Groper,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on February 12, 2023","5.0 out of 5 stars","I've been using this for about a week now, and I noticed immediately that the products I apply after this toner absorb so much better than with my previous toner (inkey list PHA toner), and I do not get oily AT ALL during the day. I have combo, acne prone skin. This is a great addition to the other products I use. I will definitely be repurchasing when this one is gone. Highly recommend."
B00OZ63ODA__5,B00OZ63ODA,R264TTG4UMYDMT,Sharon,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on September 13, 2024","1.0 out of 5 stars",I don’t see any positive effects from using this product. I know am using Murad and can see the difference in my pores immediately after using. Don’t waste your money.
B00OZ63ODA__50,B00OZ63ODA,R1QJMH2C0O81YR,Carol,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on February 8, 2023","5.0 out of 5 stars","Since I've started using their products, I've noticed a decrease in the fine lines on my face."
B00OZ63ODA__51,B00OZ63ODA,R3BUCVK5FC8LD3,Amber R,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on February 6, 2023","5.0 out of 5 stars",I love this product. The mist is super fine and refreshing. I’ve notice less breakouts and better skin texture since using.
B00OZ63ODA__52,B00OZ63ODA,R3OCKKQTU37J8X,Linlanart,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on February 5, 2023","5.0 out of 5 stars","This is a nice addition to your skincare routine. It also works well with a SolaWave device. Because it is not high priced, I find myself using it generously twice a day. Nice hydration, it seems to improve skin texture."
B00OZ63ODA__53,B00OZ63ODA,R3B7WT1FMS1G5B,Brandon R.,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on January 30, 2023","5.0 out of 5 stars",I really love this product. After just a week my skin already looks brighter. I have sensitive skin and this doesn't have a smell and hasn't caused any irritation. I would definitely recommend this!
B00OZ63ODA__54,B00OZ63ODA,RIWXJI3Y896NK,danielle arvin,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on January 22, 2023","2.0 out of 5 stars",I go through these quickly and purchased one for the next day delivery. I still had my old one and so I compared the smell. My original smells like a product and the one from Amazon has no scent. I don't trust it. Will not be purchasing again
B00OZ63ODA__55,B00OZ63ODA,R2PZLMBFE715A1,Kelly S,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on January 3, 2023","5.0 out of 5 stars",Very gentle toner with exfoliants that help brighten skin and yet still very hydrating.
B00OZ63ODA__56,B00OZ63ODA,ROFSWC1SNPRZ9,AC,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on January 3, 2023","5.0 out of 5 stars",Its good moisturizer for oily and sensetive scin.
B00OZ63ODA__57,B00OZ63ODA,RY1WU91D0WOHR,Quinn O'Shopper,"COSRX AHA/BHA Treatment Toner 5.07 fl.oz/ 150ml, Facial Exfoliating Spray for Whiteheads, Pores, & Uneven Skin, Korean Toner, Not Tested on Animals, No Parabens, No Sulfates, Korean Skin Care","Reviewed in the United States on January 3, 2023","4.0 out of 5 stars",Works great. Reason for the 4 stars is the huge price increase.
